label	text_a
2	男人 不能 惯着   越惯 越来   越 纵容   越 犯贱   TMD   真 老子 花生米   手上 真想 炸死 他个 狗日  
2	瞬间 尼玛 无爱 前面 走 无影无踪 留下 一个 后面 饮料      
0	1985 年 边境 门巴   珞巴   纳西 少数民族 夏 尔巴   僜 中 招收 78 名 学生   设立 两个 边境 少数民族 班  
2	昨晚 做梦 住 核电站 附近   闹
0	总说 努力   其实 并不知道 努力   努力  
2	今天 过生日   许 愿望   他妈的 莫雷   赶紧 麦克 海尔 他妈的 换  
2	北方 中原地区 应该 供暖   供暖 程度   更 经济   北方 上学   每次 回 南方 家 冻成 狗     真是 忍 不了
2	忙碌 一天 回来   昨晚 10 点 一觉 睡 今早 点   太 舒服 好久没 睡 长时间   卧槽 上班 迟到      
2	更名 只为 图 吉利   小品 中 兑 水酒 改口   宫廷 玉液 酒 做法 有何 区别  
0	女人 必须 清除 体内 13 毒素   早 一天 看到   晚 衰老 一年  
1	一个 小孩   心底 里 爸妈   弟弟 印象   全画   梳 小辫儿 妈妈   爱哭 弟弟   开心 小卡 愉快 爸爸     宝贝   真的 可爱   陪伴 重要   这幅 画儿 里 已经 体现  
1	这种 天儿 上班 没 迟到   偷偷 乐
2	老公 独生子女   办个 二胎 证 难     一年   证 没办 下来
2	心情 不好   整个 不好   想 找 个人 发泄 一下
3	只想 说 这虐   电影   路途 艰辛   感想 找 蓝 朋友  
1	闺蜜要 结婚 心脏 突突 那天 伴娘 最美 幸福 样子
5	度娘             真是假
2	雨下 雨       什         雨          
1	好久 没有 这种 感觉   天是 阴沉   心情 明媚
2	孩子 考试 失误   每次 儿子 成绩 时 总结 最近 儿子 管理 问题   好像 孩子   某某人 没有 丝毫 一点点 关心
5	刚刚 居然 看到 空间 里 同学 去试 婚纱 觉得 姑娘 高中 没 毕业 吓死 宝宝 but 试穿 搞不懂       小小的 年纪 懂 爱   晚安 亲爱
2	天天 骚扰电话   频率 爸妈 高   丫 真是 够     中国联通
2	楼上 唱歌 臭 傻 逼 带 砍刀 撕
3	体会 日子 很快 理由   洗澡   刚刚 洗完
1	早餐 阳光 味道   一个 太阳
0	旧人 重见 歌 翻唱 歌词 没 变 模样 意味 深长
3	刚刚 一篇 文章   题目   不要 朋友 身份 默默 爱     不要 觉得 付出 得不到 回报 委屈   其实 真正 压力 负担  
2	画个 圈圈 诅咒 喝酒 开车 不得好死
0	最近 看过 值得 一谈 电影   阿彼察邦   祝福    
2	最来 火 事情 别个 拆 快递   真娇人
3	花 开 不同 赏   花落 不同 悲   欲 问 相思 处   花开花落 时     电视剧 木槿花 西月 锦绣  
2	今天 模特 拍照   最后 鄙视
2	  背井离乡 远 几个 破钱   何必  
1	刚刚 妈咪 醒来 平躺 翻身 居然 第一次 动   玩 脐带   动 胳膊   翻滚   一个第一次 切身感受 参与 生命 成长 奇迹   妈咪 真的 幸福   谢谢 来到 生命 里   爸 永远 守护   爱着  
1	一刻   真的 太 激动   文君 打来 电话 说 此刻 正在 医院 待产     迟 四天 小奶 娃要 出生
1	已经 凌晨 截图 发 有点 晚 今天 运动量 很赞 加油 咯 晚安
2	我姐 说 走开 我要 打个 电话 说 为啥 见不得人 说 不想 刺激 单身   莫名 怒火
1	昨天晚上 一点 家   儿子 已经 睡   想想也是 一整天 没 见面   半夜 懒懒 声 爸爸   开心 应 一声
5	我晕   微博 被盗   昨天 给我发 多条 微博
2	真的 讨厌 负 能量 满满的 每天 抱怨 很烦 电脑 坏掉 花 100 下午 刚 设置 完 密码 忘掉 好不容易 睡 一会 觉特 快递 敲门 觉得 胸口 一团 火 真的 不要 墨迹  
5	神奇 事情 发生   一直 输入 英语   客户 问 是不是 会 说 意大利语   我用 英语 回复   客户 意大利语 交流   最后 客户 要求 我用 回 英语 沟通    
3	走   门   wifi  
3	屏幕 一直 哭 一直 哭   明天 眼睛 肯定 肿得 桃子 愿 远方 安好   愿 爱 一夜 好眠
1	一位 最爱 最爱 帅哥   时时刻刻 保护  
0	  尿素 替代物 双氰胺 促进剂 中   用作 Monuron Diuron 低毒性 替代品  
5	卧槽 知道 十月初 五 月光 居然 出 电影版
1	有时候 真的 努力   会 发现自己 想象 优秀 很多   越 努力   越 幸运  
0	  本片 球队 训练 戏是 借用 帝京 大学 棒球 部 赛场 拍摄  
1	宿舍 采光 效果 超差   遇上 雨天   分 分钟 影院 效果 有木有
3	明天 早起   睡不着   往事 记忆里 跑    
2	今天 治疗 第二天   今天 会 舒服些   感觉 背上 皮肤   麻麻   难受   以后 不要 生病 太 TM 难受   坐 躺 不行   真是 折磨  
0	听雪 结冰 声音 耳语 不声不响 感情
0	第三十六条 ? ? 团体 换届 更换 法定代表 之前 必须 接受 社团 登记 管理 机关 业务主管 单位 组织 财务 审计  
1	旅行 真的 放松 心情 一种 方法   一起 主要
1	这辈子 一定 两场 演唱会 一个 一定 杰哥 演唱会 那片 星海 向往已久   一个 BigBang BigBang 现场 简直 气氛 太好 难 爱  
1	朋友 聊 晚上 笑 死 发现 身边 朋友 真 用心 发现 每个 优点 世界 实在 太 好玩
1	开发 红薯 新 吃法   芝士 焗 番薯 泥   满口 芝士 味道 加上 热乎乎 香甜 红薯   简直 好吃 飞 起来   一定 试试   芝士 多多     早安
2	尼玛 办事效率   一天 这过  
2	买 错装 不了   大清早 起白 忙活 一场   郁闷 郁闷
2	知不知道   这辈子 讨厌 数学
3	卧槽   没 耳塞 漫长 旅途 渡过   紧张     害怕     惊恐     大哭  
3	无理 前进 开头 几集 有意思   后面 感觉 剧情 很空   有点 失望 演员 长得 出色   挺 可惜   雷声大雨 点 赶脚
5	莫   闵 玧 躲 朴 智 旻 旁边     担惊受怕       表情 kkk   大糖 鸡 无所畏惧   logo   原谅 懂 韩文      
5	炒菜 先 炒 盐   啥时候 事  
3	最近 胃 聽 話   總是 吃香的喝辣的   生病 怎麼 辦
3	一肚子火 一肚子气 知道 撒 憋着 憋着 一边 哭
5	做 晚上 梦   梦见 听 老师 讲课   爱 学习       梦中 学霸
1	恭喜 超超 陛下 大家庭 迎来 新 成员 朱 小宝 小朋友  
0	鹤岗   11 月 24 日   周二   空气质量 指数   25   空气质量   优  
0	  Macross7   47 话   02 月   Sivil Basara 生死 不明 而逆袭 Geperuniti   Geperuniti 本体 觉醒   重新 封印  
0	科高 103     108   厘米   穗长 19     21   厘米   每穗 总粒数 123   151 粒   结实率 74       83       千粒重 23     24   克  
1	我要 平庸 无奇 回忆 里 做 一个 闪闪发光 神经病
1	中国 新闻网 消息   正源 地产   中国 梦 凝聚 奋进 力量   正源 地产 每年 纳税 额均 列为 前茅   正源 地产 实现 A 级 纳税 信用等级 迅速 提升 AAA 级 纳税 企业   城市 建设 做出 卓越 贡献  
5	  毛豆   帮 妈妈 剪刀 放 回 第二个 抽屉 里       女生 真是 麻烦   总让 男生 干活儿     毛豆 接过 妈妈 递过去 剪刀   一边 工具箱 走 过去   一边 念念 叨叨 地说     知道 三岁 半    
0	  三国志   魏志   高贵 乡公髦 传       其以祥   王祥   三老   小同   郑小同   五更  
2	睡觉时     学习     班 差生
0	邵亦波 表示   投资者   注入 金钱   时间 精力 随之 注入 新 企业  
0	诸葛亮 谋划 东吴 之力 夺取 南郡 计策  
1	经贸 口 13 家 国有企业 完成 改制 12 家   进一步 盘活 国有资产   企业 重组 生产 注入 新 活力  
2	  HiRumoom 来来来   保证 打不死
2	再也 不想 用韵 达 狗 逼 儿子 快递 真是 气死
0	  网站 可为 每条 信息 提供   置顶     推荐     图片 广告   文字广告 增值 服务   实现 特别 信息 快速 推广  
2	是不是 有病   中午 休息   开 灯   睡 大伙 睡   快 上班 睡   是不是 脑袋 门 夹
2	有种 不挂 蛋 不忧桑 赶脚   尼玛   不能 颓废    
3	最近 口腔溃疡 严重   早上 好奇   舌头 数 一下   一共 七个 泡   刚才 数 一遍   变成 六个   开心 好久 之后 突然 发现 丢 一个   两个 扩大   融为一体   整个 不好  
1	大事   战战兢兢 小心   耐苦 事者   踏踏实实 坚持   克 难事   认认真真 行动   处 急事   清清楚楚 筹划   民事   平平凡凡 日常   简单 做人   明白 做事  
5	突然 想   申花 成绩 不好 台风 比赛 日   台上 剩下 大体 现在 套票   申花 球票 紧张   今夜 雨中 排队   申花   冠军   日子    
5	魔术师 Dynamo 几大 经典作品   卧槽 震惊 呆    
3	很多 东西 经历 会 留下 阴影   会 害怕 谨慎   下次 碰到 会 认真   没有 经历 只能 无法 理解   厌烦   现在 社会   不该 单纯 单纯   想 应该 了解 更 经历 更   社会 复杂 单纯 可怕 容易 吃亏  
2	唔 识 剪头发 唔 好学 开发 廊 害死   剪 左 唔 知 咩 野死样
2	尼玛   我家 隔壁 虐童   小孩 早晚 天天 哭  
5	  知道   胡歌 一个 隐形 富豪
3	后悔 睡前 问 舍友 睡觉 半夜 冷不冷     开 空调 现在 热 脑袋瓜 炸
2	真他妈 恶心     妈 吃 苍蝇 恶心
2	手机 买 一年 今天 第一次 摔 摔 三次 刚贴 钢化 膜           晚上 数据线 弄坏了 诸事 不顺          
2	早 结婚 早要 孩子
1	  今天 记得 应该 一个 比较 特殊 日子   迎接 黎明 道 晚安 前   祝福 今天 过生日 喜气洋洋    
1	生日快乐   亲爱 女神   愿 岁月 静好   卿颜 永驻  
1	不要 随意 发脾气   欠   取舍 间 必有 得失   不用 太 计较   学着 踏实 务实   越 努力 越 幸运   一个 人有 足够 内涵 物质 做 后盾   人生 会 变得 底气十足       互勉
1	一天 中 充实 时间 一群 梦想 未来 谈笑风生   未来 充满 憧憬  
1	  云南 特色美食 小吃     罐罐 米线   这种 小吃 一个 高 8CM 口径 约   5CM   罐径   7CM 无盖 罐子 盛装   罐子 中装 米线   汤     薄荷   臭豆腐     放到 烤 架上 加热 熟 之际 放如 辣椒粉   精盐 调味料 味道 浓重   属 麻辣 一族 经典 美食  
3	堵   嗓子眼 堵 慌   估计 失眠      
2	无聊       工作 太难 找       伤心
2	下次 再也 不要 公司 同事 一起 点菜 吃饭   妈 外卖 送到   一个个 死人 坐 起来 吃   不要 马屁精 领导 面前 表现   现在 饭点 OK   花钱买 饭菜     假面 相处 起来 真是 没意思   分 分钟 爆粗 口   做作 会 死  
0	今年 2015 年   一直 2016 年
2	宿舍 自称 宝宝 鬼   讨厌 恶心
1	今天 生日   最大   哈哈哈哈  
3	白染到 思科   早期 萌 小受 公举 人设 分手 老 微博 推特 ins 取关 太傲 娇   唯一 萌 一个 人妻 属性     一点 玻璃心   伤害 不会 树立 保护 墙   始终 愿意 相信 美好     心疼
3	接下来 二十天 我要 吃 土 生存   好心 请 吃 饭 看个 电影吧
2	火   火   奇葩 一枚   态度 不好   需要 态度  
1	有个 职业 大腿 感觉 非常 棒 需要 摆好 姿势
1	说 需要   需要   需要 没 权利 给予   需要 改变 适应环境
2	破 app   步数 一点 不准 每天 达标
0	下颌   眼   面 畸形   Francois 头颅 异常 综合征 1893 年 Audry 首次 报道  
1	大雨   誓言 伴随 幸福 时光   时针 一分一秒 转动  
0	琳琅满目 货架   往往 新颖 有趣 创意 包装 吸引 顾客 目光   有时候 顾客 买 商品   创意 十足 包装   包装 应该 不仅仅 商品 包装   更 应该 一件 艺术品   包装 设计 会 产品 加 很多 分  
0	代用品 认为 值得 采用   不能 做到 X 兼容 替代品 可行性 广泛 置疑  
1	樱空释 笑 甜   幻雪国 雪 融化
2	学校 广播 吃翔 咩 下午 表坏
4	好几个 噩梦     一个 接 一个     最近 没 恐怖片   围脖   宜兴市
0	定价 内容 包括 收购价   供应 价   调拨 价   出厂价   批发价   零售价 收费 标准  
1	各位朋友   同学   端午节 即将 到来   肉 粽 枣 粽   甜 粽 咸 粽 之间 纷争 久   不能 准确 知道 喜好   送 粽子 不能 更好 传达 心意   本年度 端午节 收 粽子   只收 现金   只收 现金   一遍   只收 现金     粽子 买   希望 配合   谢谢  
3	早就 听说 哥哥 要录 快本   这么久   听到 哥哥 生病 消息   难过  
1	谢谢 baby 大老远 跑 过生日   没有 蛋糕 没有 礼物   满满的 跑 来看   爱
2	新版 微博 评论 赞 居然 提醒   设定 太踏马 烦人
3	牙疼 病   疼 起来 真要命   这句 话 真的             真正 体会 时     呦   疼 傻
4	冷冰冰 保持 距离   冷漠   恐惧   酿出 感情 之后 命运   倒不如 茕 茕 然 生活   害怕 失去   感情 一点一点 流出   可能 过程 中会 憋 疯   怕  
1	下个月 万元户 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈 哈哈哈
1	做 不到 放弃 坚持下去 说 喜欢 时间 会 告诉 时间 最好 答案 CLY 喜欢  
5	愿   只愿     性格 依旧 活泼开朗   生活 充满希望   未来 充满 憧憬   沉重   一个 刚满 八岁 孩子   突然 哭 诉说 内心 隐藏 好久 事情   无比 震惊
0	三   重要 论文     文革 以后   发表 论文   调查报告 读书 笔等 约 160 余篇   尚有 参考价值 约 占     现 列出 部分 文章 目录  
2	觉得 一肚子火 气       诅咒 休息时间 推销 姐穷   推销 屁       第二家 银行 推销 保险   周一 心情 差到 极致      
2	先 对不起 不要 怪 零花钱 知道 厉害
1	每个 生日 礼物   祝福   愿望   梦想   礼物 心   永远 陪   老爸   生日快乐   永远 爱 老婆  
0	  本组 一处 供奉 观音 小庙 观音 隘   每到 节气 时   常有 人来 香  
1	扫 二维码 注册 借贷 宝 送 熊   这是 神马 情况     今晚 逛 夜市 发现
1	时间 真的 一把 双刃剑   住宿 一个 星期   每天 工作 滋味   到底 是因为   钱 不够   心态 调整   锐佳  
5	第一天 重置 两次   竟然 每天 稳步 爬升 知道 会 掉  
2	国家队 香港队 踢球 真 揪心   真想 骂人
0	有人 问   是不是 越 成熟 越 难爱上 一个   其实   越 成熟 越能 看清 爱
0	乐事 真果 粒 德芙 炫迈到 oppo 蘑菇 街 佳能 豪雅 钻石 李易峰 代言 超级 喜欢 超级 想 买     以后 简直 买 嫁 男人 简直 承包 一个 女生 成长 阔怕
1	shan 哥 一起 迎接 2015 年 第一场 雪
3	女人 形象 舍得 花钱   健康 舍不得 花钱
3	想 一年 一套 霜冻 之蓝帮 我入 活 这么久 没 宠幸
4	  泪流满面     泪流满面     泪流满面   没有 想象 中 恐怖感 真的 可怕 僵尸 人心   伤心   小女孩 演 太好了   泪流满面  
3	最近 宝宝 耐心 不够 没有 注意 宝贝 变化 孩子 最近 比较 没有 自信 是不是 经常 说 缘故 幼儿园 事情
5	快递 迷路   听说 跑 登封   北京   难不成 会 出国
5	咖啡 上面   棉花 糖 会 下雨   下雨   下雨  
4	恐怖片 中 吓人 镜头 集锦   将近 分钟   40 部 影片   简单 粗暴 直接       秒 拍 视频
0	1937 年 退出 现役   学习 院 院长  
2	不要脸   哪钱 留 买 花圈 不要   一大早 影响 心情
2	最烦 背书 时 旁边 有人   不能 远点
1	走 路上 认出来 搭 顺风 车 回家 一种 体验 谢谢你们
2	  一到 宿舍   第一次 幼儿园 放 掏粪 男孩 歌   不能 品位 点   放 小虎队 歌
0	晋阳 城墙 体内 加荻   蒿   楚 植物  
1	    出 嫁妆   祝福 新人 早生贵子   幸福美满  
3	一百块 充 话费     ? ?   昨晚 手残 舍友 充 错号   误充 打电话 不接 发短信 不回   伤心
0	1946   10   太岳 文联 筹委会 提出   应 学习 研究 赵树理 创作  
3	好怀念 以前 无论怎样 身后 总有 个人 感觉
1	今天 电影   真 希望 以后 相遇 机会 说出 那句 好久不见 幸运
1	发 一群 锦鲤 希望 明天 考试 顺利 最近 顺顺利利
0	标识 标记 字 左侧 结合   形成 韩 航空 字 标志  
2	宿舍 停水   水房 停水   澡堂 停水   供暖   学校 是不是 差 停电
